locus_tag	X00_mean	X02_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag	length.y	protein	kegg1	kegg2	kegg3	pathway	kegg_prot	kegg_id	definition	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS17940	47.447676215884	175.245575055185	-0.948853092995765	0.985382993516904	-1.88496867963453	464	0.0146170064830958	WP_004042970.1	8926136	lcl|NC_013967.1_cds_WP_004042970.1_3705	NC_013967.1	gene	2584141	2584605	+	3752	Gene	protein_coding	HVO_2740	464	nucleoside-diphosphate kinase	Metabolism	Nucleotide metabolism	00240 Pyrimidine metabolism 	[PATH:hvo00240]	ndk; Nucleoside diphosphate kinase	K00940	ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]	K00940: ndk; Nucleoside diphosphate kinase	nucleoside-diphosphate kinase(HVO_RS17940)	Haloferax volcanii DS2	2.7.4.6	GO:0006183~GTP biosynthetic process,GO:0006228~UTP biosynthetic process,GO:0006241~CTP biosynthetic process	GO:0005737~cytoplasm	GO:0004519~endonuclease activity,GO:0004550~nucleoside diphosphate kinase activity,GO:0005524~ATP binding,GO:0046872~metal ion binding	IPR001564:Nucleoside diphosphate kinase	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01130:Biosynthesis of antibiotics	HVO_RS17940	PF00334:Nucleoside diphosphate kinase		SM00562:NDK	ATP-binding,Complete proteome,Cytoplasm,Endonuclease,Hydrolase,Kinase,Magnesium,Metal-binding,Nuclease,Nucleotide metabolism,Nucleotide-binding,Phosphoprotein,Reference proteome,Transferase,	Chromosome	arCOG04313	1.4e-53	178.6	F	Ndk	Nucleoside diphosphate kinase	HVO_2740	-1.88496867963453
HVO_RS17940	47.447676215884	175.245575055185	-0.948853092995765	0.985382993516904	-1.88496867963453	464	0.0146170064830958	WP_004042970.1	8926136	lcl|NC_013967.1_cds_WP_004042970.1_3705	NC_013967.1	gene	2584141	2584605	+	3752	Gene	protein_coding	HVO_2740	464	nucleoside-diphosphate kinase	Metabolism	Nucleotide metabolism	00230 Purine metabolism 	[PATH:hvo00230]	ndk; Nucleoside diphosphate kinase	K00940	ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]	K00940: ndk; Nucleoside diphosphate kinase	nucleoside-diphosphate kinase(HVO_RS17940)	Haloferax volcanii DS2	2.7.4.6	GO:0006183~GTP biosynthetic process,GO:0006228~UTP biosynthetic process,GO:0006241~CTP biosynthetic process	GO:0005737~cytoplasm	GO:0004519~endonuclease activity,GO:0004550~nucleoside diphosphate kinase activity,GO:0005524~ATP binding,GO:0046872~metal ion binding	IPR001564:Nucleoside diphosphate kinase	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01130:Biosynthesis of antibiotics	HVO_RS17940	PF00334:Nucleoside diphosphate kinase		SM00562:NDK	ATP-binding,Complete proteome,Cytoplasm,Endonuclease,Hydrolase,Kinase,Magnesium,Metal-binding,Nuclease,Nucleotide metabolism,Nucleotide-binding,Phosphoprotein,Reference proteome,Transferase,	Chromosome	arCOG04313	1.4e-53	178.6	F	Ndk	Nucleoside diphosphate kinase	HVO_2740	-1.88496867963453
HVO_RS17950	7.33068048174381	22.7375345244644	-0.95717331815406	0.986123660852948	-1.63305679836902	1073	0.0138763391470519	WP_004042974.1	8924601	lcl|NC_013967.1_cds_WP_004042974.1_3707	NC_013967.1	gene	2584975	2586048	-	3754	Gene	protein_coding	HVO_2742	1073	methionine synthase	Metabolism	Amino acid metabolism	00270 Cysteine and methionine metabolism 	[PATH:hvo00270]	metE; 5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase	K00549	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	K00549: metE; 5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase	methionine synthase(HVO_RS17950)	Haloferax volcanii DS2	2.1.1.-	GO:0009086~methionine biosynthetic process		GO:0003871~5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity,GO:0008270~zinc ion binding	IPR002629:Methionine synthase, vitamin-B12 independent,IPR022921:Homocysteine methyltransferase MetE, archaeal	hvo00270:Cysteine and methionine metabolism,hvo00450:Selenocompound metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01230:Biosynthesis of amino acids	HVO_RS17950	PF01717:Cobalamin-independent synthase, Catalytic domain			Amino-acid biosynthesis,Complete proteome,Metal-binding,Methionine biosynthesis,Methyltransferase,Reference proteome,Transferase,Zinc,	Chromosome	arCOG01876	6.7e-105	348.6	E	MetE	Methionine synthase II (cobalamin-independent)	HVO_2742	-1.63305679836902
HVO_RS17950	7.33068048174381	22.7375345244644	-0.95717331815406	0.986123660852948	-1.63305679836902	1073	0.0138763391470519	WP_004042974.1	8924601	lcl|NC_013967.1_cds_WP_004042974.1_3707	NC_013967.1	gene	2584975	2586048	-	3754	Gene	protein_coding	HVO_2742	1073	methionine synthase	Metabolism	Metabolism of other amino acids	00450 Selenocompound metabolism 	[PATH:hvo00450]	metE; 5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase	K00549	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	K00549: metE; 5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase	methionine synthase(HVO_RS17950)	Haloferax volcanii DS2	2.1.1.-	GO:0009086~methionine biosynthetic process		GO:0003871~5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity,GO:0008270~zinc ion binding	IPR002629:Methionine synthase, vitamin-B12 independent,IPR022921:Homocysteine methyltransferase MetE, archaeal	hvo00270:Cysteine and methionine metabolism,hvo00450:Selenocompound metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01230:Biosynthesis of amino acids	HVO_RS17950	PF01717:Cobalamin-independent synthase, Catalytic domain			Amino-acid biosynthesis,Complete proteome,Metal-binding,Methionine biosynthesis,Methyltransferase,Reference proteome,Transferase,Zinc,	Chromosome	arCOG01876	6.7e-105	348.6	E	MetE	Methionine synthase II (cobalamin-independent)	HVO_2742	-1.63305679836902
HVO_RS17980	2272.69680599496	1542.93427196968	0.846753113007622	0.980101885725898	0.558728625842636	356	0.0198981142741025	WP_004042989.1	8924510	lcl|NC_013967.1_cds_WP_004042989.1_3713	NC_013967.1	gene	2590458	2590814	-	3760	Gene	protein_coding	HVO_2748	356	DNA-directed RNA polymerase subunit F	Metabolism	Nucleotide metabolism	00230 Purine metabolism 	[PATH:hvo00230]	rpoF; DNA-directed RNA polymerase subunit F	K03051	rpoF; DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	K03051: rpoF; DNA-directed RNA polymerase subunit F	DNA-directed RNA polymerase subunit F(HVO_RS17980)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated	GO:0005622~intracellular	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0003899~DNA-directed RNA polymerase activity	IPR002121:HRDC domain,IPR005574:RNA polymerase II, Rpb4,IPR010924:DNA-directed RNA polymerase subunit F (Rpo4),IPR010997:HRDC-like	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS17980	PF03874:RNA polymerase Rpb4	PIRSF005053:RNA polymerase, subunit F		Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG01016	2.1e-25	87	K	Rpo4	DNA-directed RNA polymerase, subunit Rpo4/RpoF	HVO_2748	0.558728625842636
HVO_RS17980	2272.69680599496	1542.93427196968	0.846753113007622	0.980101885725898	0.558728625842636	356	0.0198981142741025	WP_004042989.1	8924510	lcl|NC_013967.1_cds_WP_004042989.1_3713	NC_013967.1	gene	2590458	2590814	-	3760	Gene	protein_coding	HVO_2748	356	DNA-directed RNA polymerase subunit F	Metabolism	Nucleotide metabolism	00240 Pyrimidine metabolism 	[PATH:hvo00240]	rpoF; DNA-directed RNA polymerase subunit F	K03051	rpoF; DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	K03051: rpoF; DNA-directed RNA polymerase subunit F	DNA-directed RNA polymerase subunit F(HVO_RS17980)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated	GO:0005622~intracellular	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0003899~DNA-directed RNA polymerase activity	IPR002121:HRDC domain,IPR005574:RNA polymerase II, Rpb4,IPR010924:DNA-directed RNA polymerase subunit F (Rpo4),IPR010997:HRDC-like	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS17980	PF03874:RNA polymerase Rpb4	PIRSF005053:RNA polymerase, subunit F		Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG01016	2.1e-25	87	K	Rpo4	DNA-directed RNA polymerase, subunit Rpo4/RpoF	HVO_2748	0.558728625842636
HVO_RS17980	2272.69680599496	1542.93427196968	0.846753113007622	0.980101885725898	0.558728625842636	356	0.0198981142741025	WP_004042989.1	8924510	lcl|NC_013967.1_cds_WP_004042989.1_3713	NC_013967.1	gene	2590458	2590814	-	3760	Gene	protein_coding	HVO_2748	356	DNA-directed RNA polymerase subunit F	Genetic Information Processing	Transcription	03020 RNA polymerase 	[PATH:hvo03020]	rpoF; DNA-directed RNA polymerase subunit F	K03051	rpoF; DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	K03051: rpoF; DNA-directed RNA polymerase subunit F	DNA-directed RNA polymerase subunit F(HVO_RS17980)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated	GO:0005622~intracellular	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0003899~DNA-directed RNA polymerase activity	IPR002121:HRDC domain,IPR005574:RNA polymerase II, Rpb4,IPR010924:DNA-directed RNA polymerase subunit F (Rpo4),IPR010997:HRDC-like	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS17980	PF03874:RNA polymerase Rpb4	PIRSF005053:RNA polymerase, subunit F		Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG01016	2.1e-25	87	K	Rpo4	DNA-directed RNA polymerase, subunit Rpo4/RpoF	HVO_2748	0.558728625842636
HVO_RS18000	4118.23526390996	2168.60848394301	1.97897881216434	1	0.925256634321527	266	0	WP_004042995.1	8924671	lcl|NC_013967.1_cds_WP_004042995.1_3717	NC_013967.1	gene	2592836	2593102	-	3764	Gene	protein_coding	HVO_2752	266	elongation factor 1-beta	NA	NA	NA	NA	NA	NA	NA	NA: NA	elongation factor 1-beta(HVO_RS18000)	Haloferax volcanii DS2				GO:0003746~translation elongation factor activity	IPR004542:Translation elongation factor EF1B, beta chain, archaeal,IPR014038:Translation elongation factor EF1B, beta/delta subunit, guanine nucleotide exchange,IPR014717:Translation elongation factor EF1B/ribosomal protein S6		HVO_RS18000	PF00736:EF-1 guanine nucleotide exchange domain	PIRSF006521:translation elongation factor 1-beta, archaeal type	SM00888:SM00888	Complete proteome,Elongation factor,Protein biosynthesis,Reference proteome,	Chromosome	arCOG01988	2.2e-25	86.5	J	EFB1	Translation elongation factor EF-1beta	HVO_2752	0.925256634321527
HVO_RS18005	29964.0303200523	28004.7207689544	0.284124221075502	0.667301630729259	0.0975616434851933	179	0.332698369270741	WP_004042997.1	8925692	lcl|NC_013967.1_cds_WP_004042997.1_3718	NC_013967.1	gene	2593105	2593284	-	3765	Gene	protein_coding	HVO_2753	179	RNA-binding protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	RNA-binding protein(HVO_RS18005)	Haloferax volcanii DS2					IPR011668:Domain of unknown function DUF1610		HVO_RS18005	PF07754:Domain of unknown function (DUF1610)			Complete proteome,Reference proteome,	Chromosome	arCOG01989	1e-07	29.3	J	-	Zn-ribbon RNA-binding protein with a function in translation	HVO_2753	0.0975616434851933
HVO_RS18015	918.776975522933	5410.52737838866	-4.62655784586302	1	-2.55798261574084	341	0	WP_004043001.1	8924435	lcl|NC_013967.1_cds_WP_004043001.1_3720	NC_013967.1	gene	2594860	2595201	-	3767	Gene	protein_coding	HVO_2755	341	50S ribosomal protein P1	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rpl12; 50S ribosomal protein L12	K02869	RP-L12; large subunit ribosomal protein L12	K02869: rpl12; 50S ribosomal protein L12	50S ribosomal protein P1(HVO_RS18015)	Haloferax volcanii DS2		GO:0006414~translational elongation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR022295:Ribosomal protein L12, archaea,IPR027534:Ribosomal protein L12 family	hvo03010:Ribosome	HVO_RS18015				Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04287	2.6e-26	89.9	J	RPP1A	Ribosomal protein L12E/L44/L45/RPP1/RPP2	HVO_2755	-2.55798261574084
HVO_RS18020	154.970490881289	1315.42961476738	-3.33788898898786	1	-3.08546862354699	1046	0	WP_004043002.1	8926688	lcl|NC_013967.1_cds_WP_004043002.1_3721	NC_013967.1	gene	2595223	2596269	-	3768	Gene	protein_coding	HVO_2756	1046	50S ribosomal protein L10	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rpl10; 50S ribosomal protein L10	K02864	RP-L10; large subunit ribosomal protein L10	K02864: rpl10; 50S ribosomal protein L10	50S ribosomal protein L10(HVO_RS18020)	Haloferax volcanii DS2		GO:0006412~translation,GO:0042254~ribosome biogenesis	GO:0005840~ribosome	GO:0070180~large ribosomal subunit rRNA binding	IPR001790:Ribosomal protein L10/acidic P0,IPR013522:Ribosomal protein L10, N-terminal, archaeal,IPR022909:Acidic ribosomal protein P0 homolog	hvo03010:Ribosome	HVO_RS18020	PF00466:Ribosomal protein L10			Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	Chromosome	arCOG04288	1.3e-93	311.3	J	RplJ	Ribosomal protein L10	HVO_2756	-3.08546862354699
HVO_RS18025	367.5045366906	1252.43120156736	-2.45321861991003	1	-1.76889739096757	638	0	WP_004043003.1	8924047	lcl|NC_013967.1_cds_WP_004043003.1_3722	NC_013967.1	gene	2596266	2596904	-	3769	Gene	protein_coding	HVO_2757	638	50S ribosomal protein L1	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rpl1; 50S ribosomal protein L1	K02863	RP-L1; large subunit ribosomal protein L1	K02863: rpl1; 50S ribosomal protein L1	50S ribosomal protein L1(HVO_RS18025)	Haloferax volcanii DS2		GO:0006412~translation,GO:0006417~regulation of translation	GO:0015934~large ribosomal subunit	GO:0000049~tRNA binding,GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding	IPR002143:Ribosomal protein L1,IPR016094:Ribosomal protein L1, 2-layer alpha/beta-sandwich,IPR016095:Ribosomal protein L1, 3-layer alpha/beta-sandwich,IPR023669:Ribosomal protein L1, archaea,IPR023673:Ribosomal protein L1, conserved site,IPR023674:Ribosomal protein L1, superfamily	hvo03010:Ribosome	HVO_RS18025	PF00687:Ribosomal protein L1p/L10e family	PIRSF002155:ribosomal protein, L1p/L1a/L10e/organellar L1 types		Complete proteome,Reference proteome,Repressor,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,Translation regulation,tRNA-binding,	Chromosome	arCOG04289	1.4e-67	224.9	J	RplA	Ribosomal protein L1	HVO_2757	-1.76889739096757
HVO_RS18030	4083.32493390098	8941.57093020416	-1.5961765521928	0.999480840644832	-1.13078394268439	479	0.000519159355167886	WP_004043005.1	8925070	lcl|NC_013967.1_cds_WP_004043005.1_3723	NC_013967.1	gene	2597210	2597689	-	3770	Gene	protein_coding	HVO_2758	479	50S ribosomal protein L11	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rpl11; 50S ribosomal protein L11	K02867	RP-L11; large subunit ribosomal protein L11	K02867: rpl11; 50S ribosomal protein L11	50S ribosomal protein L11(HVO_RS18030)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome,GO:0070180~large ribosomal subunit rRNA binding	IPR000911:Ribosomal protein L11,IPR020783:Ribosomal protein L11, C-terminal,IPR020784:Ribosomal protein L11, N-terminal,IPR020785:Ribosomal protein L11, conserved site	hvo03010:Ribosome	HVO_RS18030	PF00298:Ribosomal protein L11, RNA binding domain,PF03946:Ribosomal protein L11, N-terminal domain		SM00649:RL11	Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	Chromosome	arCOG04372	6.7e-56	186.5	J	RplK	Ribosomal protein L11	HVO_2758	-1.13078394268439
HVO_RS18105	191.195515403028	307.12029874337	-0.562583019984149	0.899123909314072	-0.683755184140373	782	0.100876090685928	WP_004043019.1	8924682	lcl|NC_013967.1_cds_WP_004043019.1_3738	NC_013967.1	gene	2614266	2615048	-	3785	Gene	protein_coding	HVO_2773	782	30S ribosomal protein S2	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rps2; 30S ribosomal protein S2	K02967	RP-S2; small subunit ribosomal protein S2	K02967: rps2; 30S ribosomal protein S2	30S ribosomal protein S2(HVO_RS18105)	Haloferax volcanii DS2		GO:0006412~translation	GO:0015935~small ribosomal subunit	GO:0003735~structural constituent of ribosome	IPR001865:Ribosomal protein S2,IPR005707:Ribosomal protein S2, eukaryotic/archaeal,IPR018130:Ribosomal protein S2, conserved site,IPR023454:Ribosomal protein S2, archaeal,IPR023591:Ribosomal protein S2, flavodoxin-like domain	hvo03010:Ribosome	HVO_RS18105	PF00318:Ribosomal protein S2			Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04245	1.3e-83	277.2	J	RpsB	Ribosomal protein S2	HVO_2773	-0.683755184140373
HVO_RS18110	114.195107826965	117.683556598044	-0.0308821401887845	0.00393476090311773	-0.0434119067929307	1199	0.996065239096882	WP_004043020.1	8924157	lcl|NC_013967.1_cds_WP_004043020.1_3739	NC_013967.1	gene	2615045	2616244	-	3786	Gene	protein_coding	HVO_2774	1199	phosphopyruvate hydratase	Genetic Information Processing	Folding, sorting and degradation	03018 RNA degradation 	[PATH:hvo03018]	eno; enolase	K01689	ENO; enolase [EC:4.2.1.11]	K01689: eno; enolase	phosphopyruvate hydratase(HVO_RS18110)	Haloferax volcanii DS2	4.2.1.11	GO:0006096~glycolytic process	GO:0000015~phosphopyruvate hydratase complex,GO:0005576~extracellular region,GO:0009986~cell surface	GO:0000287~magnesium ion binding,GO:0004634~phosphopyruvate hydratase activity	IPR000941:Enolase,IPR020809:Enolase, conserved site,IPR020810:Enolase, C-terminal,IPR020811:Enolase, N-terminal	hvo00010:Glycolysis / Gluconeogenesis,hvo00680:Methane metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01230:Biosynthesis of amino acids,hvo03018:RNA degradation	HVO_RS18110	PF00113:Enolase, C-terminal TIM barrel domain,PF03952:Enolase, N-terminal domain	PIRSF001400:enolase	SM01192:SM01192,SM01193:SM01193	Complete proteome,Cytoplasm,Glycolysis,Lyase,Magnesium,Metal-binding,Reference proteome,Secreted,	Chromosome	arCOG01169	1.3e-146	486.5	G	Eno	Enolase	HVO_2774	-0.0434119067929307
HVO_RS18110	114.195107826965	117.683556598044	-0.0308821401887845	0.00393476090311773	-0.0434119067929307	1199	0.996065239096882	WP_004043020.1	8924157	lcl|NC_013967.1_cds_WP_004043020.1_3739	NC_013967.1	gene	2615045	2616244	-	3786	Gene	protein_coding	HVO_2774	1199	phosphopyruvate hydratase	Metabolism	Energy metabolism	00680 Methane metabolism 	[PATH:hvo00680]	eno; enolase	K01689	ENO; enolase [EC:4.2.1.11]	K01689: eno; enolase	phosphopyruvate hydratase(HVO_RS18110)	Haloferax volcanii DS2	4.2.1.11	GO:0006096~glycolytic process	GO:0000015~phosphopyruvate hydratase complex,GO:0005576~extracellular region,GO:0009986~cell surface	GO:0000287~magnesium ion binding,GO:0004634~phosphopyruvate hydratase activity	IPR000941:Enolase,IPR020809:Enolase, conserved site,IPR020810:Enolase, C-terminal,IPR020811:Enolase, N-terminal	hvo00010:Glycolysis / Gluconeogenesis,hvo00680:Methane metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01230:Biosynthesis of amino acids,hvo03018:RNA degradation	HVO_RS18110	PF00113:Enolase, C-terminal TIM barrel domain,PF03952:Enolase, N-terminal domain	PIRSF001400:enolase	SM01192:SM01192,SM01193:SM01193	Complete proteome,Cytoplasm,Glycolysis,Lyase,Magnesium,Metal-binding,Reference proteome,Secreted,	Chromosome	arCOG01169	1.3e-146	486.5	G	Eno	Enolase	HVO_2774	-0.0434119067929307
HVO_RS18110	114.195107826965	117.683556598044	-0.0308821401887845	0.00393476090311773	-0.0434119067929307	1199	0.996065239096882	WP_004043020.1	8924157	lcl|NC_013967.1_cds_WP_004043020.1_3739	NC_013967.1	gene	2615045	2616244	-	3786	Gene	protein_coding	HVO_2774	1199	phosphopyruvate hydratase	Metabolism	Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis 	[PATH:hvo00010]	eno; enolase	K01689	ENO; enolase [EC:4.2.1.11]	K01689: eno; enolase	phosphopyruvate hydratase(HVO_RS18110)	Haloferax volcanii DS2	4.2.1.11	GO:0006096~glycolytic process	GO:0000015~phosphopyruvate hydratase complex,GO:0005576~extracellular region,GO:0009986~cell surface	GO:0000287~magnesium ion binding,GO:0004634~phosphopyruvate hydratase activity	IPR000941:Enolase,IPR020809:Enolase, conserved site,IPR020810:Enolase, C-terminal,IPR020811:Enolase, N-terminal	hvo00010:Glycolysis / Gluconeogenesis,hvo00680:Methane metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01230:Biosynthesis of amino acids,hvo03018:RNA degradation	HVO_RS18110	PF00113:Enolase, C-terminal TIM barrel domain,PF03952:Enolase, N-terminal domain	PIRSF001400:enolase	SM01192:SM01192,SM01193:SM01193	Complete proteome,Cytoplasm,Glycolysis,Lyase,Magnesium,Metal-binding,Reference proteome,Secreted,	Chromosome	arCOG01169	1.3e-146	486.5	G	Eno	Enolase	HVO_2774	-0.0434119067929307
HVO_RS18115	5167.65604747748	25322.7430892572	-3.30820505034355	1	-2.29285173893053	176	0	WP_004043021.1	8924849	lcl|NC_013967.1_cds_WP_004043021.1_3740	NC_013967.1	gene	2616249	2616425	-	3787	Gene	protein_coding	HVO_2775	176	DNA-directed RNA polymerase subunit K/omega	Genetic Information Processing	Transcription	03020 RNA polymerase 	[PATH:hvo03020]	rpoK; DNA-directed RNA polymerase subunit K	K03055	rpoK; DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	K03055: rpoK; DNA-directed RNA polymerase subunit K	DNA-directed RNA polymerase subunit K(rpoK)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated		GO:0003677~DNA binding,GO:0003899~DNA-directed RNA polymerase activity	IPR006110:RNA polymerase, subunit omega/K/RPABC2,IPR006111:DNA-directed RNA polymerase, subunit K/Rpb6,IPR012293:RNA polymerase subunit, RPB6/omega	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase		PF01192:RNA polymerase Rpb6 	PIRSF000778:DNA-directed RNA polymerase, subunit K/RPB6 subunit		Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG01268	7.7e-19	65.3	K	Rpo6/RpoZ	DNA-directed RNA polymerase subunit K/omega		-2.29285173893053
HVO_RS18115	5167.65604747748	25322.7430892572	-3.30820505034355	1	-2.29285173893053	176	0	WP_004043021.1	8924849	lcl|NC_013967.1_cds_WP_004043021.1_3740	NC_013967.1	gene	2616249	2616425	-	3787	Gene	protein_coding	HVO_2775	176	DNA-directed RNA polymerase subunit K/omega	Metabolism	Nucleotide metabolism	00240 Pyrimidine metabolism 	[PATH:hvo00240]	rpoK; DNA-directed RNA polymerase subunit K	K03055	rpoK; DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	K03055: rpoK; DNA-directed RNA polymerase subunit K	DNA-directed RNA polymerase subunit K(rpoK)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated		GO:0003677~DNA binding,GO:0003899~DNA-directed RNA polymerase activity	IPR006110:RNA polymerase, subunit omega/K/RPABC2,IPR006111:DNA-directed RNA polymerase, subunit K/Rpb6,IPR012293:RNA polymerase subunit, RPB6/omega	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase		PF01192:RNA polymerase Rpb6 	PIRSF000778:DNA-directed RNA polymerase, subunit K/RPB6 subunit		Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG01268	7.7e-19	65.3	K	Rpo6/RpoZ	DNA-directed RNA polymerase subunit K/omega		-2.29285173893053
HVO_RS18115	5167.65604747748	25322.7430892572	-3.30820505034355	1	-2.29285173893053	176	0	WP_004043021.1	8924849	lcl|NC_013967.1_cds_WP_004043021.1_3740	NC_013967.1	gene	2616249	2616425	-	3787	Gene	protein_coding	HVO_2775	176	DNA-directed RNA polymerase subunit K/omega	Metabolism	Nucleotide metabolism	00230 Purine metabolism 	[PATH:hvo00230]	rpoK; DNA-directed RNA polymerase subunit K	K03055	rpoK; DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	K03055: rpoK; DNA-directed RNA polymerase subunit K	DNA-directed RNA polymerase subunit K(rpoK)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated		GO:0003677~DNA binding,GO:0003899~DNA-directed RNA polymerase activity	IPR006110:RNA polymerase, subunit omega/K/RPABC2,IPR006111:DNA-directed RNA polymerase, subunit K/Rpb6,IPR012293:RNA polymerase subunit, RPB6/omega	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase		PF01192:RNA polymerase Rpb6 	PIRSF000778:DNA-directed RNA polymerase, subunit K/RPB6 subunit		Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG01268	7.7e-19	65.3	K	Rpo6/RpoZ	DNA-directed RNA polymerase subunit K/omega		-2.29285173893053
